         37932285 function calls (37542195 primitive calls) in 27.282 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      751    0.001    0.000    0.001    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\generic.py:5162(__getattr__)
      242    0.001    0.000    0.029    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\ops\__init__.py:913(_construct_result)
      160    0.001    0.000    0.011    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\frame.py:2949(__getitem__)
      419    0.001    0.000    0.002    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\indexes\base.py:4262(__getitem__)
      259    0.001    0.000    0.001    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\indexes\base.py:569(_simple_new)
       20    0.001    0.000    0.630    0.032 C:\Users\craig\Anaconda3\lib\site-packages\networkx\algorithms\shortest_paths\weighted.py:634(multi_source_dijkstra)
       72    0.001    0.000    2.972    0.041 C:\Users\craig\Anaconda3\lib\http\client.py:604(_safe_read)
      808    0.001    0.000    0.004    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\dtypes\common.py:508(is_datetime64_dtype)
       24    0.001    0.000    0.006    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\internals\managers.py:992(delete)
     1457    0.001    0.000    0.006    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\dtypes\common.py:642(is_interval_dtype)
       52    0.001    0.000    0.021    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\internals\managers.py:1158(insert)
      246    0.001    0.000    0.003    0.000 C:\Users\craig\Anaconda3\lib\site-packages\numpy\core\fromnumeric.py:73(_wrapreduction)
      159    0.001    0.000    0.003    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\internals\managers.py:971(iget)
      966    0.001    0.000    0.005    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\dtypes\common.py:577(is_timedelta64_dtype)
     3488    0.001    0.000    0.001    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\dtypes\common.py:209(classes)
       38    0.001    0.000    0.001    0.000 C:\Users\craig\Anaconda3\lib\site-packages\urllib3\response.py:593(_update_chunk_length)
        2    0.001    0.000    0.001    0.000 {built-in method _socket.getaddrinfo}
     1804    0.001    0.000    0.001    0.000 C:\Users\craig\Anaconda3\lib\site-packages\numpy\core\_dtype.py:36(_kind_name)
      242    0.001    0.000    0.001    0.000 C:\Users\craig\Anaconda3\lib\site-packages\numexpr\necompiler.py:724(getArguments)
       18    0.001    0.000    0.001    0.000 {pyproj._crs.is_proj}
      125    0.001    0.000    0.001    0.000 C:\Users\craig\Anaconda3\lib\site-packages\numpy\core\_asarray.py:223(require)
       93    0.001    0.000    0.008    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\frame.py:3668(_sanitize_column)
      242    0.001    0.000    0.020    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\series.py:860(construct_return)
     1197    0.001    0.000    0.005    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\dtypes\common.py:608(is_period_dtype)
      482    0.001    0.000    0.001    0.000 C:\Users\craig\Anaconda3\lib\site-packages\numpy\core\_internal.py:830(npy_ctypes_check)
       38    0.001    0.000    3.005    0.079 C:\Users\craig\Anaconda3\lib\site-packages\urllib3\response.py:629(read_chunked)
      279    0.001    0.000    0.003    0.000 C:\Users\craig\Anaconda3\lib\site-packages\numpy\core\_ufunc_config.py:446(__exit__)
      246    0.001    0.000    0.001    0.000 {built-in method numpy.arange}
        1    0.001    0.001    0.001    0.001 C:\Users\craig\Anaconda3\lib\site-packages\osmnx\core.py:458(<listcomp>)
      558    0.001    0.000    0.001    0.000 {built-in method numpy.seterrobj}
1453/1397    0.001    0.000    0.005    0.000 C:\Users\craig\Anaconda3\lib\site-packages\numpy\core\_asarray.py:16(asarray)
      237    0.001    0.000    0.004    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\common.py:240(asarray_tuplesafe)
      987    0.001    0.000    0.001    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\dtypes\common.py:1850(_get_dtype)
       37    0.001    0.000    2.973    0.080 C:\Users\craig\Anaconda3\lib\site-packages\urllib3\response.py:607(_handle_chunk)
      159    0.001    0.000    0.008    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\generic.py:3265(_get_item_cache)
      656    0.001    0.000    0.001    0.000 C:\Users\craig\Anaconda3\lib\os.py:673(__getitem__)
      182    0.000    0.000    0.002    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\indexes\base.py:710(_engine)
      242    0.000    0.000    0.001    0.000 C:\Users\craig\Anaconda3\lib\site-packages\numexpr\necompiler.py:535(getContext)
      189    0.000    0.000    0.242    0.001 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\internals\construction.py:587(convert)
        1    0.000    0.000    0.001    0.001 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\indexes\multi.py:1318(_engine)
       76    0.000    0.000    0.004    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\internals\managers.py:1995(_fast_count_smallints)
      284    0.000    0.000    0.001    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\generic.py:5145(__finalize__)
      931    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\internals\blocks.py:131(_check_ndim)
      242    0.000    0.000    0.003    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\arrays\numpy_.py:122(__init__)
      474    0.000    0.000    0.004    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\indexes\base.py:2888(get_loc)
       99    0.000    0.000    0.001    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\dtypes\cast.py:1239(construct_1d_object_array_from_listlike)
      413    0.000    0.000    0.005    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\dtypes\common.py:1684(is_extension_type)
      277    0.000    0.000    0.002    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\dtypes\common.py:1619(is_bool_dtype)
       22    0.000    0.000    0.024    0.001 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\frame.py:4272(set_index)
      242    0.000    0.000    0.122    0.001 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\computation\expressions.py:206(evaluate)
       12    0.000    0.000    0.431    0.036 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\internals\construction.py:538(_list_of_dict_to_arrays)
       74    0.000    0.000    0.007    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\internals\managers.py:126(__init__)
       38    0.000    0.000    0.030    0.001 C:\Users\craig\Anaconda3\lib\site-packages\urllib3\response.py:318(_decode)
       29    0.000    0.000    0.002    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\algorithms.py:1608(take_nd)
     1116    0.000    0.000    0.000    0.000 {built-in method numpy.geterrobj}
      159    0.000    0.000    0.004    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\internals\managers.py:942(get)
       93    0.000    0.000    0.056    0.001 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\frame.py:3537(_set_item)
      158    0.000    0.000    0.001    0.000 C:\Users\craig\Anaconda3\lib\site-packages\numpy\core\_dtype.py:46(__str__)
      242    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\ops\missing.py:151(dispatch_fill_zeros)
        2    0.000    0.000    0.114    0.057 C:\Users\craig\Anaconda3\lib\site-packages\networkx\algorithms\components\weakly_connected.py:109(is_weakly_connected)
        3    0.000    0.000    0.000    0.000 {method 'sendall' of '_socket.socket' objects}
      242    0.000    0.000    0.004    0.000 C:\Users\craig\Anaconda3\lib\site-packages\numpy\core\fromnumeric.py:2843(prod)
        1    0.000    0.000    5.065    5.065 C:\Users\craig\Anaconda3\lib\site-packages\osmnx\core.py:155(osm_net_download)
        2    0.000    0.000    0.921    0.460 C:\Users\craig\Anaconda3\lib\site-packages\osmnx\geo_utils.py:46(induce_subgraph)
       66    0.000    0.000    0.007    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\internals\managers.py:1837(_multi_blockify)
      304    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\internals\managers.py:1582(external_values)
       42    0.000    0.000    0.006    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\internals\managers.py:353(apply)
      286    0.000    0.000    0.001    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\dtypes\base.py:180(construct_from_string)
      279    0.000    0.000    0.002    0.000 C:\Users\craig\Anaconda3\lib\site-packages\numpy\core\_ufunc_config.py:441(__enter__)
       26    0.000    0.000    0.001    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\internals\managers.py:878(fast_xs)
      484    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\numexpr\necompiler.py:685(getType)
       18    0.000    0.000    0.000    0.000 {pandas._libs.algos.take_1d_int64_int64}
       37    0.000    0.000    0.059    0.002 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\internals\construction.py:300(_homogenize)
      106    0.000    0.000    0.003    0.000 {method 'extend' of 'list' objects}
       22    0.000    0.000    0.001    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\dtypes\missing.py:219(_isna_ndarraylike)
      260    0.000    0.000    0.000    0.000 {built-in method builtins.sorted}
      285    0.000    0.000    0.001    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\dtypes\common.py:951(is_integer_dtype)
       21    0.000    0.000    0.106    0.005 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\internals\construction.py:491(_list_to_arrays)
       10    0.000    0.000    0.002    0.000 {pandas._libs.lib.map_infer}
      254    0.000    0.000    0.000    0.000 {method 'fill' of 'numpy.ndarray' objects}
      159    0.000    0.000    0.003    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\frame.py:3444(_box_item_values)
      159    0.000    0.000    0.002    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\frame.py:3451(_box_col_values)
       56    0.000    0.000    0.016    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\indexes\base.py:5295(insert)
       93    0.000    0.000    0.047    0.001 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\generic.py:3380(_set_item)
      322    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:416(parent)
      279    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\numpy\core\_ufunc_config.py:437(__init__)
      175    0.000    0.000    0.002    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\internals\blocks.py:347(ftype)
        1    0.000    0.000    0.083    0.083 C:\Users\craig\Anaconda3\lib\site-packages\requests\models.py:873(json)
       11    0.000    0.000    0.012    0.001 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\internals\blocks.py:382(delete)
  264/248    0.000    0.000    0.002    0.000 C:\Users\craig\Anaconda3\lib\site-packages\geopandas\geodataframe.py:92(__setattr__)
      244    0.000    0.000    0.001    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\base.py:1012(_ndarray_values)
     1449    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\internals\blocks.py:239(mgr_locs)
       26    0.000    0.000    0.001    0.000 {method 'add' of 'pandas._libs.internals.BlockPlacement' objects}
      242    0.000    0.000    0.001    0.000 C:\Users\craig\Anaconda3\lib\site-packages\numexpr\necompiler.py:821(<listcomp>)
      242    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\computation\expressions.py:172(_has_bool_dtype)
      242    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\ops\__init__.py:139(maybe_upcast_for_op)
      242    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\dtypes\common.py:1203(is_datetime64_ns_dtype)
      660    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\dtypes\common.py:219(<lambda>)
      123    0.000    0.000    0.000    0.000 {method 'ravel' of 'numpy.ndarray' objects}
     1002    0.000    0.000    0.001    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\internals\managers.py:169(<genexpr>)
      242    0.000    0.000    0.001    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\ops\__init__.py:892(_align_method_SERIES)
      285    0.000    0.000    0.001    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\dtypes\common.py:1585(is_float_dtype)
      382    0.000    0.000    0.003    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\dtypes\common.py:1163(is_datetime64_any_dtype)
       26    0.000    0.000    0.008    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\generic.py:3615(xs)
       66    0.000    0.000    0.001    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\indexes\base.py:634(_shallow_copy)
      242    0.000    0.000    0.004    0.000 <__array_function__ internals>:2(prod)
        2    0.000    0.000    0.000    0.000 {function socket.close at 0x000002975E0F8C18}
       21    0.000    0.000    0.000    0.000 {method 'argmin' of 'numpy.ndarray' objects}
       95    0.000    0.000    0.001    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\indexing.py:2352(convert_to_index_sliceable)
       43    0.000    0.000    0.001    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\internals\managers.py:340(_verify_integrity)
      258    0.000    0.000    0.001    0.000 <__array_function__ internals>:2(concatenate)
        1    0.000    0.000    0.000    0.000 {pandas._libs.algos.take_2d_axis1_float64_float64}
        6    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\shapely\geometry\polygon.py:485(geos_polygon_from_py)
        6    0.000    0.000    0.121    0.020 {built-in method builtins.max}
       92    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\dtypes\cast.py:384(infer_dtype_from_scalar)
       95    0.000    0.000    0.000    0.000 {method '_checkClosed' of '_io._IOBase' objects}
       24    0.000    0.000    0.038    0.002 C:\Users\craig\Anaconda3\lib\site-packages\geopandas\geodataframe.py:116(set_geometry)
      346    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\indexes\base.py:3901(values)
       56    0.000    0.000    1.511    0.027 {method 'readline' of '_io.BufferedReader' objects}
      242    0.000    0.000    0.001    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\ops\__init__.py:81(get_op_result_name)
      218    0.000    0.000    0.002    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\internals\blocks.py:267(make_block_same_class)
      183    0.000    0.000    0.001    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\dtypes\missing.py:128(_isna_new)
       28    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\indexes\range.py:83(__new__)
       27    0.000    0.000    0.002    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\nanops.py:239(_get_values)
      788    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\internals\managers.py:236(items)
      242    0.000    0.000    0.001    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\computation\expressions.py:182(_bool_arith_check)
       37    0.000    0.000    0.038    0.001 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\internals\managers.py:1691(create_block_manager_from_arrays)
       88    0.000    0.000    0.003    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\internals\managers.py:654(_consolidate_check)
       10    0.000    0.000    0.006    0.001 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\series.py:3914(apply)
       25    0.000    0.000    0.000    0.000 {method 'cumsum' of 'numpy.ndarray' objects}
      246    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\numpy\core\fromnumeric.py:74(<dictcomp>)
       97    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\socket.py:614(readable)
      506    0.000    0.000    0.008    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\series.py:852(<genexpr>)
       37    0.000    0.000    0.108    0.003 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\internals\construction.py:69(arrays_to_mgr)
       56    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\numpy\core\shape_base.py:83(atleast_2d)
       21    0.000    0.000    0.003    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\nanops.py:62(_f)
      656    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\os.py:743(encodekey)
      304    0.000    0.000    0.001    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\series.py:517(values)
       95    0.000    0.000    0.000    0.000 {method '_checkReadable' of '_io._IOBase' objects}
      104    0.000    0.000    0.001    0.000 C:\Users\craig\Anaconda3\lib\site-packages\numpy\lib\function_base.py:4640(append)
       82    0.000    0.000    0.001    0.000 C:\Users\craig\Anaconda3\lib\site-packages\numpy\core\numerictypes.py:602(find_common_type)
        4    0.000    0.000    0.002    0.000 C:\Users\craig\Anaconda3\lib\urllib\request.py:2456(getproxies_environment)
      909    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
      395    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\common.py:150(cast_scalar_indexer)
       21    0.000    0.000    0.004    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\series.py:2141(idxmin)
        6    0.000    0.000    3.741    0.624 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\apply.py:261(apply_standard)
      640    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\os.py:696(__iter__)
  170/162    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\indexes\base.py:4377(equals)
       44    0.000    0.000    0.004    0.000 C:\Users\craig\Anaconda3\lib\site-packages\geopandas\geodataframe.py:551(__getitem__)
       56    0.000    0.000    0.010    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\indexes\base.py:4142(_coerce_scalar_to_index)
      242    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\series.py:832(<listcomp>)
        4    0.000    0.000    0.000    0.000 {built-in method nt.stat}
      268    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\dtypes\common.py:1825(_is_dtype)
      874    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\numpy\core\numerictypes.py:587(<listcomp>)
      159    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\generic.py:3279(_set_as_cached)
      259    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\dtypes\dtypes.py:717(construct_from_string)
      199    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\dtypes\common.py:1006(is_signed_integer_dtype)
      465    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\indexes\range.py:652(__len__)
       66    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\internals\blocks.py:3273(_extend_blocks)
      242    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\arrays\numpy_.py:410(to_numpy)
      189    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\internals\managers.py:1857(_asarray_compat)
      106    0.000    0.000    0.001    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\internals\blocks.py:2771(__init__)
       24    0.000    0.000    0.007    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\generic.py:3490(__delitem__)
      181    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\indexes\base.py:613(_get_attributes_dict)
      110    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\ops\__init__.py:104(_maybe_match_name)
       59    0.000    0.000    0.005    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\indexes\base.py:652(_shallow_copy_with_infer)
        4    0.000    0.000    0.038    0.010 C:\Users\craig\Anaconda3\lib\site-packages\geopandas\geoseries.py:369(to_crs)
       26    0.000    0.000    0.005    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\internals\managers.py:765(copy)
      660    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\dtypes\common.py:214(classes_and_not_datetimelike)
       37    0.000    0.000    0.001    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\indexes\numeric.py:47(__new__)
       26    0.000    0.000    0.007    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\generic.py:5891(copy)
      242    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\series.py:835(<listcomp>)
       72    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pyproj\compat.py:16(pystrdecode)
      114    0.000    0.000    0.001    0.000 {method 'any' of 'numpy.ndarray' objects}
       40    0.000    0.000    0.000    0.000 C:\Users\craig\Documents\PythonProjects\EmbarcTraversal\app\heuristics\loop\helpers.py:12(__call__)
      125    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\numpy\core\_asarray.py:300(<setcomp>)
      377    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\internals\managers.py:171(ndim)
      656    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\os.py:737(check_str)
       83    0.000    0.000    0.001    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\common.py:99(is_bool_indexer)
      152    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(ndim)
      310    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\indexes\base.py:700(_reset_identity)
       32    0.000    0.000    0.002    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\internals\managers.py:1127(<genexpr>)
       29    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\algorithms.py:1481(_get_take_nd_function)
      175    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\indexes\base.py:681(is_)
       22    0.000    0.000    0.008    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\indexes\base.py:5666(ensure_index_from_sequences)
       11    0.000    0.000    0.001    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\internals\blocks.py:561(_astype)
       26    0.000    0.000    0.009    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\indexing.py:1787(_getitem_axis)
      242    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\dtypes\common.py:1253(is_timedelta64_ns_dtype)
      104    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\numpy\core\fromnumeric.py:1693(ravel)
      103    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\dtypes\dtypes.py:1040(construct_from_string)
      235    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\internals\blocks.py:369(iget)
        4    0.000    0.000    0.000    0.000 {method '_transform' of 'pyproj._transformer._Transformer' objects}
       88    0.000    0.000    0.003    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\internals\managers.py:655(<listcomp>)
      347    0.000    0.000    0.000    0.000 {built-in method __new__ of type object at 0x00007FFC390579A0}
       28    0.000    0.000    0.001    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\indexes\base.py:5801(default_index)
      181    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\indexes\base.py:617(<dictcomp>)
      123    0.000    0.000    0.005    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\generic.py:3358(_clear_item_cache)
      5/4    0.000    0.000    0.001    0.000 C:\Users\craig\Anaconda3\lib\site-packages\shapely\ops.py:185(transform)
       35    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\indexing.py:270(_convert_scalar_indexer)
      135    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\generic.py:413(_get_axis_name)
        4    0.000    0.000    0.041    0.010 C:\Users\craig\Anaconda3\lib\site-packages\geopandas\geodataframe.py:517(to_crs)
       40    0.000    0.000    3.005    0.075 C:\Users\craig\Anaconda3\lib\site-packages\requests\models.py:746(generate)
       78    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\geopandas\array.py:411(__init__)
      176    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\dtypes\common.py:1063(is_unsigned_integer_dtype)
       32    0.000    0.000    0.001    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\dtypes\cast.py:1119(find_common_type)
        2    0.000    0.000    1.941    0.971 C:\Users\craig\Anaconda3\lib\site-packages\urllib3\connectionpool.py:319(_make_request)
        4    0.000    0.000    0.006    0.002 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\indexing.py:313(_setitem_with_indexer)
       50    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\indexes\range.py:148(_simple_new)
       33    0.000    0.000    0.243    0.007 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\internals\construction.py:575(_convert_object_array)
      498    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\series.py:399(_constructor)
       54    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\internals\blocks.py:1658(iget)
      104    0.000    0.000    0.001    0.000 <__array_function__ internals>:2(append)
      121    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\frame.py:977(__len__)
       18    0.000    0.000    0.000    0.000 {method 'sub' of 're.Pattern' objects}
      124    0.000    0.000    0.000    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
      178    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\dtypes\inference.py:120(is_iterator)
      158    0.000    0.000    0.000    0.000 {method 'transpose' of 'numpy.ndarray' objects}
       38    0.000    0.000    0.000    0.000 {method 'split' of 'bytes' objects}
       52    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\internals\blocks.py:1631(__init__)
      177    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\dtypes\cast.py:1264(construct_1d_ndarray_preserving_na)
      545    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\geopandas\array.py:425(dtype)
       76    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(bincount)
        2    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\shapely\ops.py:133(unary_union)
       82    0.000    0.000    0.000    0.000 {method 'all' of 'numpy.ndarray' objects}
        2    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\socket.py:221(makefile)
      183    0.000    0.000    0.001    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\dtypes\missing.py:48(isna)
